id,name,account,num_nodes,run_time,submit_time,start_time,end_time,state,avg_cpu_usage,avg_gpu_usage,avg_ntx_usage,avg_nrx_usage,avg_node_power,max_node_power,energy
jid_838379,85319.0,168.0,40,14676,6641442,6641450,6656127,JobState.COMPLETED,0.827900323419378,0,0,0,155.45718245951574,155.45718245951568,91259584.39103411
jid_838380,85320.0,168.0,40,14688,6641432,6641441,6656130,JobState.COMPLETED,0.8280565657663396,0,0,0,155.47631417547097,155.47631417547015,91345444.10437271
jid_838488,108.0,519.0,1,3351,6651183,6652800,6656152,JobState.COMPLETED,1.0,0,0,0,176.53061224489696,176.53061224489795,591554.0816326498
jid_838388,85328.0,168.0,40,14741,6641419,6641425,6656167,JobState.COMPLETED,0.8290728627865598,0,0,0,155.6007587085591,155.60075870855835,91748431.36491479
jid_821366,66518.0,432.0,4,31064,6431134,6625124,6656189,JobState.COMPLETED,1.0,0,0,0,176.53061224489696,176.53061224489795,21934987.755101915
jid_838391,85331.0,168.0,40,14814,6641441,6641448,6656263,JobState.COMPLETED,0.8292387116158662,0,0,0,155.62106672847318,155.6210667284734,92214819.30062407
jid_838397,85337.0,168.0,40,14884,6641440,6641448,6656333,JobState.COMPLETED,0.8284849420663588,0,0,0,155.5287684162891,155.52876841628884,92595607.56432188
jid_821107,63316.0,432.0,4,24488,6431327,6631856,6656345,JobState.COMPLETED,1.0,0,0,0,176.53061224489693,176.53061224489795,17291526.530612145
jid_838398,85338.0,168.0,40,14917,6641428,6641434,6656352,JobState.COMPLETED,0.8288665008209871,0,0,0,155.57548989644792,155.5754898964474,92828783.31141254
jid_838599,108.0,519.0,1,2694,6653664,6653664,6656359,JobState.COMPLETED,1.0,0,0,0,176.53061224489707,176.53061224489795,475573.4693877527
jid_821133,66584.0,432.0,4,24675,6431349,6631721,6656397,JobState.COMPLETED,1.0,0,0,0,176.53061224489693,176.53061224489795,17423571.42857133
jid_838604,108.0,519.0,1,2792,6653662,6653662,6656455,JobState.COMPLETED,1.0,0,0,0,176.53061224489704,176.53061224489795,492873.4693877525
jid_838404,85344.0,168.0,40,15013,6641438,6641454,6656468,JobState.COMPLETED,0.8334582390279898,0,0,0,156.13774355444923,156.13774355444772,93763837.75931785
