id,name,account,num_nodes,run_time,submit_time,start_time,end_time,state,avg_node_power,max_node_power,energy
jid_264155,1054.0,121.0,1,82,-344,0,83,JobState.COMPLETED,176.53061224489795,176.53061224489795,14475.510204081633
jid_264155,1054.0,121.0,1,82,-344,0,83,JobState.COMPLETED,176.53061224489795,176.53061224489795,14475.510204081633
jid_264155,1054.0,121.0,1,83,-344,0,84,JobState.COMPLETED,176.53061224489795,176.53061224489795,14652.04081632653
jid_264155,1054.0,121.0,1,86,-344,0,87,JobState.COMPLETED,176.53061224489795,176.53061224489795,15181.632653061224
jid_264155,1054.0,121.0,1,103,-344,0,104,JobState.COMPLETED,176.53061224489792,176.53061224489795,18182.653061224486
jid_269986,36913.0,195.0,1,145,-375,0,146,JobState.COMPLETED,176.5306122448979,176.53061224489795,25596.938775510196
jid_264162,36240.0,195.0,1,183,-1237,0,184,JobState.COMPLETED,176.5306122448979,176.53061224489795,32305.102040816313
jid_264097,36215.0,195.0,1,207,-1256,0,208,JobState.COMPLETED,176.5306122448979,176.53061224489795,36541.83673469386
jid_264076,36204.0,195.0,1,222,-1254,0,223,JobState.COMPLETED,176.53061224489787,176.53061224489795,39189.79591836732
jid_264156,794.0,204.0,24,249,-1035,0,250,JobState.COMPLETED,176.53061224489784,176.53061224489795,1054946.9387755096
jid_265032,794.0,204.0,24,253,-1033,0,254,JobState.COMPLETED,176.53061224489784,176.53061224489795,1071893.8775510197
jid_267665,794.0,204.0,24,257,-1033,0,258,JobState.COMPLETED,176.53061224489784,176.53061224489795,1088840.8163265297
jid_265038,794.0,204.0,24,273,-1030,0,274,JobState.COMPLETED,176.53061224489784,176.53061224489795,1156628.5714285707
jid_265034,794.0,204.0,24,277,-1032,0,278,JobState.COMPLETED,176.53061224489784,176.53061224489795,1173575.510204081
jid_270183,794.0,204.0,24,286,-1030,0,287,JobState.COMPLETED,176.53061224489784,176.53061224489795,1211706.122448979
jid_270082,794.0,204.0,24,292,-1034,0,293,JobState.COMPLETED,176.53061224489784,176.53061224489795,1237126.530612244
jid_269994,794.0,204.0,24,298,-1028,0,299,JobState.COMPLETED,176.53061224489784,176.53061224489795,1262546.9387755094
jid_270182,794.0,204.0,24,316,-1031,0,317,JobState.COMPLETED,176.53061224489784,176.53061224489795,1338808.163265305
jid_269874,794.0,204.0,24,349,-1037,0,350,JobState.COMPLETED,176.53061224489784,176.53061224489795,1478620.4081632642
jid_264223,794.0,204.0,24,376,-1038,0,377,JobState.COMPLETED,176.5306122448978,176.53061224489795,1593012.244897958
jid_269859,794.0,204.0,24,380,-1047,0,381,JobState.COMPLETED,176.5306122448978,176.53061224489795,1609959.183673468
jid_264106,794.0,204.0,24,399,-1050,0,400,JobState.COMPLETED,176.5306122448978,176.53061224489795,1690457.1428571416
jid_264130,794.0,204.0,24,407,-1056,0,408,JobState.COMPLETED,176.5306122448978,176.53061224489795,1724351.0204081617
jid_264103,794.0,204.0,24,413,-1055,0,414,JobState.COMPLETED,176.5306122448978,176.53061224489795,1749771.4285714272
jid_264082,794.0,204.0,24,421,-1057,0,422,JobState.COMPLETED,176.5306122448978,176.53061224489795,1783665.3061224476
jid_269864,794.0,204.0,24,428,-1040,0,429,JobState.COMPLETED,176.5306122448978,176.53061224489795,1813322.44897959
jid_264187,794.0,204.0,24,429,-1055,0,430,JobState.COMPLETED,176.5306122448978,176.53061224489795,1817559.1836734677
jid_269761,36791.0,195.0,1,432,-1240,0,433,JobState.COMPLETED,176.53061224489807,176.53061224489795,76261.22448979596
jid_270075,794.0,204.0,24,438,-1040,0,439,JobState.COMPLETED,176.5306122448978,176.53061224489795,1855689.7959183657
jid_264198,233.0,121.0,1,444,-555,0,445,JobState.COMPLETED,176.53061224489807,176.53061224489795,78379.59183673475
jid_264115,36230.0,195.0,1,446,-1260,0,447,JobState.COMPLETED,176.53061224489807,176.53061224489795,78732.65306122454
jid_264185,794.0,204.0,24,451,-1038,0,452,JobState.COMPLETED,176.5306122448978,176.53061224489795,1910767.3469387738
jid_264212,36258.0,195.0,1,454,-1241,0,455,JobState.COMPLETED,176.53061224489807,176.53061224489795,80144.89795918373
