id,name,account,num_nodes,run_time,submit_time,start_time,end_time,state,ml_priority,avg_node_power,max_node_power,energy
jid_731388,66118.0,191.0,1,848,4444315,4444315,4445164,JobState.COMPLETED,9.271514892578125,176.53061224489815,176.53061224489795,149697.95918367364
jid_731335,66281.0,432.0,1,1434,4443734,4443734,4445169,JobState.COMPLETED,8.917685508728027,176.53061224489755,176.53061224489795,253144.8979591831
jid_731336,66282.0,432.0,1,1453,4443732,4443732,4445186,JobState.COMPLETED,8.934524536132812,176.53061224489755,176.53061224489795,256498.97959183613
jid_731349,66293.0,432.0,1,1461,4443735,4443735,4445197,JobState.COMPLETED,8.980112075805664,176.53061224489753,176.53061224489795,257911.22448979528
jid_731324,66270.0,432.0,1,1467,4443730,4443730,4445198,JobState.COMPLETED,8.928117752075195,176.53061224489753,176.53061224489795,258970.40816326468
jid_731304,66258.0,432.0,1,1448,4443750,4443750,4445199,JobState.COMPLETED,8.883087158203125,176.53061224489755,176.53061224489795,255616.32653061167
jid_731342,66288.0,432.0,1,1454,4443762,4443762,4445217,JobState.COMPLETED,8.948695182800293,176.53061224489755,176.53061224489795,256675.51020408105
jid_731340,66286.0,432.0,1,1483,4443757,4443757,4445241,JobState.COMPLETED,8.927742004394531,176.53061224489753,176.53061224489795,261794.89795918303
jid_731308,66260.0,432.0,1,1489,4443755,4443755,4445245,JobState.COMPLETED,8.88142204284668,176.53061224489753,176.53061224489795,262854.08163265244
jid_731325,66271.0,432.0,1,1508,4443740,4443740,4445249,JobState.COMPLETED,8.927817344665527,176.5306122448975,176.53061224489795,266208.16326530545
jid_731308,66260.0,432.0,1,1500,4443755,4443755,4445256,JobState.COMPLETED,8.88142204284668,176.5306122448975,176.53061224489795,264795.9183673462
jid_731349,66293.0,432.0,1,1523,4443735,4443735,4445259,JobState.COMPLETED,8.980112075805664,176.5306122448975,176.53061224489795,268856.1224489789
jid_731340,66286.0,432.0,1,1507,4443757,4443757,4445265,JobState.COMPLETED,8.927742004394531,176.5306122448975,176.53061224489795,266031.63265306054
jid_731330,66276.0,432.0,1,1549,4443736,4443736,4445286,JobState.COMPLETED,8.913768768310547,176.5306122448975,176.53061224489795,273445.9183673462
jid_731304,66258.0,432.0,1,1538,4443751,4443751,4445290,JobState.COMPLETED,8.883087158203125,176.5306122448975,176.53061224489795,271504.0816326524
jid_731300,66254.0,432.0,1,1536,4443759,4443759,4445296,JobState.COMPLETED,8.859613418579102,176.5306122448975,176.53061224489795,271151.02040816256
jid_731331,66277.0,432.0,1,1554,4443747,4443747,4445302,JobState.COMPLETED,8.931042671203613,176.53061224489747,176.53061224489795,274328.57142857066
jid_731329,66275.0,432.0,1,1565,4443743,4443743,4445309,JobState.COMPLETED,8.932848930358887,176.53061224489747,176.53061224489795,276270.4081632645
jid_731341,66287.0,432.0,1,1570,4443741,4443741,4445312,JobState.COMPLETED,8.950039863586426,176.53061224489747,176.53061224489795,277153.061224489
jid_731317,66265.0,432.0,1,1550,4443767,4443767,4445318,JobState.COMPLETED,8.87672233581543,176.53061224489747,176.53061224489795,273622.4489795911
jid_731344,66289.0,432.0,1,1559,4443762,4443762,4445322,JobState.COMPLETED,8.9268217086792,176.53061224489747,176.53061224489795,275211.22448979516
jid_731309,66261.0,432.0,1,1575,4443748,4443748,4445324,JobState.COMPLETED,8.881033897399902,176.53061224489747,176.53061224489795,278035.7142857135
jid_731334,66280.0,432.0,1,1580,4443756,4443756,4445337,JobState.COMPLETED,8.927961349487305,176.53061224489747,176.53061224489795,278918.367346938
jid_731309,66261.0,432.0,1,1589,4443748,4443748,4445338,JobState.COMPLETED,8.881033897399902,176.53061224489747,176.53061224489795,280507.1428571421
jid_731317,66265.0,432.0,1,1569,4443768,4443768,4445338,JobState.COMPLETED,8.87672233581543,176.53061224489747,176.53061224489795,276976.53061224415
jid_731337,66283.0,432.0,1,1590,4443749,4443749,4445340,JobState.COMPLETED,8.932787895202637,176.53061224489744,176.53061224489795,280683.67346938694
jid_731338,66284.0,432.0,1,1570,4443769,4443769,4445340,JobState.COMPLETED,8.930509567260742,176.53061224489747,176.53061224489795,277153.061224489
jid_731344,66289.0,432.0,1,1580,4443762,4443762,4445343,JobState.COMPLETED,8.9268217086792,176.53061224489747,176.53061224489795,278918.367346938
jid_731345,66290.0,432.0,1,1582,4443764,4443764,4445347,JobState.COMPLETED,8.928709030151367,176.53061224489747,176.53061224489795,279271.4285714278
jid_731337,66283.0,432.0,1,1598,4443750,4443750,4445349,JobState.COMPLETED,8.932787895202637,176.53061224489744,176.53061224489795,282095.9183673461
jid_731301,66255.0,432.0,1,1619,4443738,4443738,4445358,JobState.COMPLETED,8.831281661987305,176.53061224489744,176.53061224489795,285803.06122448895
jid_731331,66277.0,432.0,1,1612,4443747,4443747,4445360,JobState.COMPLETED,8.931042671203613,176.53061224489744,176.53061224489795,284567.3469387747
jid_731346,66291.0,432.0,1,1593,4443766,4443766,4445360,JobState.COMPLETED,8.93595027923584,176.53061224489744,176.53061224489795,281213.2653061216
jid_731320,66268.0,432.0,1,1589,4443772,4443772,4445362,JobState.COMPLETED,8.948701858520508,176.53061224489747,176.53061224489795,280507.1428571421
jid_731318,66266.0,432.0,1,1613,4443758,4443758,4445372,JobState.COMPLETED,8.86465072631836,176.53061224489744,176.53061224489795,284743.8775510196
jid_731312,66263.0,432.0,1,1611,4443770,4443770,4445382,JobState.COMPLETED,8.88248062133789,176.53061224489744,176.53061224489795,284390.8163265298
jid_731342,66288.0,432.0,1,1624,4443763,4443763,4445388,JobState.COMPLETED,8.948695182800293,176.53061224489744,176.53061224489795,286685.71428571345
jid_731321,66269.0,432.0,1,1677,4443744,4443744,4445422,JobState.COMPLETED,8.969341278076172,176.5306122448974,176.53061224489795,296041.836734693
jid_731403,55708.0,110.0,24,65536,4380103,4380103,4445640,JobState.COMPLETED,1.9150069952011108,176.53061224489224,176.53061224489795,277658644.8979502
jid_731034,66052.0,432.0,1,2855,4442823,4442823,4445679,JobState.COMPLETED,8.902626037597656,176.53061224489704,176.53061224489795,503994.89795918105
jid_731406,66019.0,591.0,384,2133,4443850,4443850,4445984,JobState.COMPLETED,0.46382880210876465,176.53061224489753,176.53061224489795,144591281.6326527
jid_731306,66259.0,432.0,1,2518,4443728,4443728,4446247,JobState.COMPLETED,8.899413108825684,176.5306122448971,176.53061224489795,444504.0816326509
jid_731437,66247.0,669.0,160,53,4447075,4447075,4447129,JobState.COMPLETED,0.7578589916229248,176.53061224489795,176.53061224489795,1496979.5918367347
jid_731438,65088.0,487.0,1,116,4447063,4447063,4447180,JobState.COMPLETED,9.656706809997559,176.53061224489792,176.53061224489795,20477.55102040816
jid_731440,168.0,487.0,1,72,4447138,4447138,4447211,JobState.COMPLETED,9.625718116760254,176.53061224489795,176.53061224489795,12710.204081632652
jid_729188,319.0,436.0,65536,17250,4376704,4430275,4447526,JobState.COMPLETED,0.03682728111743927,176.53061224490486,176.53061224489795,199567151020.41595
jid_731354,40673.0,530.0,8000,70,4444871,4447526,4447597,JobState.COMPLETED,0.10240025818347931,176.53061224489795,176.53061224489795,98857142.85714285
jid_730148,40673.0,530.0,8000,76,4442439,4447526,4447603,JobState.COMPLETED,0.10259601473808289,176.53061224489795,176.53061224489795,107330612.24489796
jid_731417,40673.0,530.0,8000,82,4446448,4447526,4447609,JobState.COMPLETED,0.10279073566198349,176.53061224489795,176.53061224489795,115804081.63265306
jid_731455,985.0,559.0,4,23,4447667,4447667,4447691,JobState.COMPLETED,4.747555732727051,176.53061224489795,176.53061224489795,16240.816326530612
jid_731457,66148.0,63.0,1,3,4447816,4447816,4447820,JobState.COMPLETED,9.520990371704102,176.53061224489795,176.53061224489795,529.5918367346939
jid_731551,62923.0,557.0,2,26,4448079,4448079,4448106,JobState.COMPLETED,6.796457290649414,176.53061224489795,176.53061224489795,9179.591836734693
jid_731467,65379.0,85.0,384,11442,4436753,4436782,4448225,JobState.COMPLETED,0.46686944365501404,176.530612244895,176.53061224489795,775627493.877538
jid_731570,62923.0,557.0,2,23,4448335,4448335,4448359,JobState.COMPLETED,6.813353538513184,176.53061224489795,176.53061224489795,8120.408163265306
jid_731553,62923.0,557.0,2,26,4448334,4448334,4448361,JobState.COMPLETED,6.813353538513184,176.53061224489795,176.53061224489795,9179.591836734693
jid_731598,62923.0,557.0,2,25,4448336,4448336,4448362,JobState.COMPLETED,6.813353538513184,176.53061224489795,176.53061224489795,8826.530612244898
jid_731571,62923.0,557.0,2,23,4448338,4448338,4448362,JobState.COMPLETED,6.813353538513184,176.53061224489795,176.53061224489795,8120.408163265306
jid_731577,62923.0,557.0,2,25,4448338,4448338,4448364,JobState.COMPLETED,6.813353538513184,176.53061224489795,176.53061224489795,8826.530612244898
jid_731604,62923.0,557.0,2,25,4448339,4448339,4448365,JobState.COMPLETED,6.813353538513184,176.53061224489795,176.53061224489795,8826.530612244898
jid_731600,62923.0,557.0,2,26,4448340,4448340,4448367,JobState.COMPLETED,6.813353538513184,176.53061224489795,176.53061224489795,9179.591836734693
jid_731480,65834.0,63.0,128,587,4447882,4447882,4448470,JobState.COMPLETED,0.8222348690032959,176.5306122448981,176.53061224489795,13263804.081632663
jid_731496,66247.0,669.0,160,57,4448835,4448835,4448893,JobState.COMPLETED,0.7578873038291931,176.53061224489795,176.53061224489795,1609959.1836734693
jid_731503,63599.0,370.0,128,2335,4446863,4446863,4449199,JobState.COMPLETED,0.7890573143959045,176.53061224489716,176.53061224489795,52761469.387754865
jid_731509,301.0,526.0,1,387,4449264,4449264,4449652,JobState.COMPLETED,9.651026725769043,176.53061224489804,176.53061224489795,68317.34693877555
jid_731513,16533.000000000004,526.0,1,1,4450141,4450141,4450143,JobState.COMPLETED,9.649014472961426,176.53061224489795,176.53061224489795,176.53061224489795
jid_731517,65950.0,263.0,15,5456,4444799,4444799,4450256,JobState.COMPLETED,2.2826905250549316,176.53061224489696,176.53061224489795,14447265.306122368
jid_731522,66302.0,51.0,1,6,4450514,4450514,4450521,JobState.COMPLETED,9.163959503173828,176.53061224489795,176.53061224489795,1059.1836734693877
jid_731057,66072.0,432.0,1,8060,4442818,4442818,4450879,JobState.COMPLETED,8.905620574951172,176.53061224489784,176.53061224489795,1422836.7346938765
jid_731540,66304.0,26.0,399,2316,4449465,4449465,4451782,JobState.COMPLETED,0.47612908482551575,176.53061224489838,176.53061224489798,163129114.2857147
jid_731483,62501.0,557.0,4,3668,4448279,4448279,4451948,JobState.COMPLETED,4.625490188598633,176.5306122448969,176.53061224489795,2590057.1428571274
jid_731486,62501.0,557.0,4,3675,4448276,4448276,4451952,JobState.COMPLETED,4.625490188598633,176.5306122448969,176.53061224489795,2594999.9999999846
jid_731475,62501.0,557.0,4,3676,4448278,4448278,4451955,JobState.COMPLETED,4.625490188598633,176.5306122448969,176.53061224489795,2595706.122448964
jid_731546,66297.0,5.0,1,2,4452233,4452233,4452236,JobState.COMPLETED,9.138147354125977,176.53061224489795,176.53061224489795,353.0612244897959
jid_731106,66107.0,432.0,1,9226,4443069,4443069,4452296,JobState.COMPLETED,8.832000732421875,176.5306122448995,176.53061224489795,1628671.4285714426
jid_696694,62764.0,119.0,15,49790,4402519,4402519,4452310,JobState.COMPLETED,2.1799490451812744,176.5306122449148,176.53061224489795,131841887.75511461
jid_731579,62565.0,557.0,8,4129,4448337,4448337,4452467,JobState.COMPLETED,3.2609870433807373,176.53061224489687,176.53061224489795,5831159.183673433
jid_731581,62565.0,557.0,8,4179,4448338,4448338,4452518,JobState.COMPLETED,3.2609870433807373,176.53061224489684,176.53061224489795,5901771.428571391
jid_731571,62565.0,557.0,8,4252,4448338,4448338,4452591,JobState.COMPLETED,3.2609870433807373,176.53061224489684,176.53061224489795,6004865.306122411
jid_731563,62501.0,557.0,8,4267,4448332,4448332,4452600,JobState.COMPLETED,3.261824607849121,176.53061224489684,176.53061224489795,6026048.979591799
jid_731559,62565.0,557.0,8,4329,4448337,4448337,4452667,JobState.COMPLETED,3.2609870433807373,176.53061224489684,176.53061224489795,6113608.163265267
jid_731569,62565.0,557.0,8,4366,4448334,4448334,4452701,JobState.COMPLETED,3.2609870433807373,176.53061224489684,176.53061224489795,6165861.224489757
jid_731570,62501.0,557.0,8,4399,4448331,4448331,4452731,JobState.COMPLETED,3.261824607849121,176.53061224489684,176.53061224489795,6212465.30612241
